,index,rooms,retail_price,sqft,pca1,pca2
393,470,2.0,1499000,2024.0,-0.8840044311884407,2.63257687942037
394,1265,3.0,349000,1504.0,-1.590144941830367,2.9651537475386562
395,10673,4.0,895000,4327.0,68.99223089490016,-0.9557482462808772
396,10358,5.0,749900,2985.0,-5.612718347144531,-10.099636047986476
397,7904,3.0,915000,3153.0,-4.567086187363903,1.1801291824013416
398,7626,3.0,750000,3169.0,0.8156603794526327,-3.7783197884171047
399,2910,4.0,899000,2929.0,-2.749272673537325,0.8916059881718531
400,5619,3.0,292700,1512.0,-1.9862288889760644,-0.23440954250815954
401,10923,5.0,1650000,4208.0,0.7660732263496989,0.10492079179356238
402,11747,3.0,499000,1598.0,-2.057798762278602,-1.03955253819128
403,8847,3.0,315000,1570.0,2.9434817715703434,-4.464954138646627
404,11024,4.0,1599000,3708.0,2.4174178046654875,3.54000330973406
405,1114,3.0,300000,1588.0,-2.9350574586418943,-2.847305645576064
406,5975,4.0,370000,1825.0,-1.7647642153246519,-0.026082739151321865
407,1780,4.0,499000,2217.0,-1.7588278434185889,-4.436878529932993
408,10056,4.0,650000,2646.0,-2.2529739641565896,-3.4675235959030988
409,1997,3.0,550000,1875.0,-0.2685202813566687,-3.271239975986076
410,4060,3.0,699900,1141.0,49.166861367825476,-0.6028905440721212
411,7425,3.0,700000,2912.0,-2.7895662432599266,1.4632170083198521
412,2145,4.0,649900,1718.0,-3.940616651183632,-1.4816435431703034
413,267,4.0,400000,1687.0,-4.179470953584276,0.7038933625274941
414,9099,4.0,425000,1567.0,-4.200561384638965,12.151124510371371
415,5088,4.0,1195000,3267.0,-2.301206118339371,0.7866637387178748
416,6137,5.0,448163,2854.0,-0.05621097465114608,-3.2179257353763595
417,3619,2.0,420000,926.0,-3.5929191346348412,6.47280922747853
418,5492,4.0,245000,1465.0,48.781372862746736,-0.5188024143675201
419,6111,3.0,400000,2030.0,-4.960234370837377,-0.5899577400953909
420,11410,2.0,350000,827.0,1.7171852381438062,1.1048982085673358
421,4762,3.0,899731,1851.0,-1.1859660591447174,0.5636230631849979
422,10115,3.0,699000,1977.0,-3.5160088614849636,5.216903529710539
423,5232,3.0,1580000,3600.0,-1.2909435548601935,0.5627906538878338
424,6725,4.0,565000,2356.0,0.8333966228188727,-0.7595238550523185
425,11557,2.0,429000,1238.0,-0.7447323700775574,-2.7568596513539543
426,1527,3.0,500000,1089.0,0.4146977109307014,1.0966911825637107
427,5452,3.0,249900,1518.0,-4.204807630320202,-0.847905070243369
428,6322,3.0,475000,1909.0,-0.391657934103595,3.8877186728950366
429,11093,2.0,220000,740.0,-1.3114540695515238,3.766699890733239
430,3982,4.0,650000,1340.0,-4.5007384952786955,0.34366181935952766
431,10847,5.0,1460000,3377.0,-0.9436197584523924,-0.5609313232814955
432,9071,3.0,384900,2048.0,-6.973691547243865,4.393522697257399
433,1354,3.0,410000,997.0,0.18534878750684758,2.0256495827863863
434,8962,5.0,395000,1433.0,-2.140264849477727,2.0867134650030454
435,7217,6.0,695000,3763.0,-1.016089426146026,-4.119099801415695
436,5413,2.0,224900,1206.0,-0.6408068263943854,2.861647330231827
437,7555,3.0,795000,2040.0,-0.7020393096491385,2.718911545990995
438,5553,3.0,259000,1437.0,0.004631382943065365,1.4070810399746765
439,71,3.0,199000,952.0,5.071550063839137,-3.0845135643962154
440,3972,3.0,659000,1601.0,1.0269841267992081,-0.29172355570933645
441,3456,2.0,215000,1009.0,-2.9435636503507814,4.509814844041913
442,6,4.0,415000,2769.0,-1.2373809818437107,-7.437121554393986
443,7112,3.0,669000,2898.0,-2.9749581624321295,-1.6162842485071829
444,6055,3.0,345000,1502.0,0.03292929425510832,-1.4958802363968398
445,10502,,889900,3055.0,-2.3027669461616074,-6.526517771094698
446,3163,4.0,1138000,2646.0,-1.8579712069826073,-1.241513111226654
447,1957,3.0,570000,1500.0,-1.8975033275139983,3.3012808513624736
448,736,4.0,247000,1517.0,-1.5959239705415262,6.663241763246854
449,10810,3.0,1049000,2130.0,-5.2220890784952765,-0.2771407731062458
450,1816,3.0,548000,1320.0,0.8011741410373456,3.500031302785271
451,2839,3.0,895000,1843.0,0.5683692574778731,2.5626128202788636
452,9617,4.0,550000,2297.0,0.4741418032149947,-1.310270583054986
453,11862,3.0,530000,1410.0,-0.33521296789503313,0.7472574733265358
454,8787,2.0,295000,756.0,0.7568917396979844,2.9289160181117158
455,7156,4.0,687000,3296.0,-3.8580591521939516,-1.217007766462125
456,9913,5.0,597900,2204.0,-1.1403925179271608,-0.547848401505804
457,7322,3.0,749000,2391.0,59.315288057966264,-0.5878713219315826
458,6588,4.0,550000,2834.0,-4.865883868807206,-0.7511322256041852
459,7630,4.0,779000,3904.0,-0.7642502177738479,-1.8532776943881424
460,4879,3.0,999000,2336.0,2.0922460388119446,0.14299744145175236
461,7545,5.0,780000,3825.0,-1.8438723861943669,0.13969471769616776
462,6458,2.0,488000,1296.0,-1.0043576068459283,0.7772183195929223
463,1308,2.0,379900,814.0,-1.832152569073832,-0.8302188555106024
464,1145,7.0,395000,3566.0,1.1421688915790087,-1.898558519693344
465,7295,5.0,709900,3667.0,0.25541565773880703,1.7303645898647884
466,11030,4.0,1650000,3024.0,-4.515930167955126,-1.9470435502801922
467,3747,3.0,540000,1200.0,-0.8510221083651964,0.343442314614236
468,799,3.0,245000,1208.0,-1.9743375601710595,-1.9332950418121948
469,10793,6.0,1499900,4247.0,-0.5816160132019699,-5.900375617179991
470,11981,3.0,500000,1306.0,2.4666134705643277,1.3660468641533892
471,3225,4.0,1325000,2497.0,-0.6703490460559313,-0.11235635081793094
472,409,5.0,1349000,4584.0,-0.4307677790106421,-7.023329426636248
473,6241,3.0,445000,2154.0,-0.8303526691644677,2.792963742576146
474,7754,3.0,799900,2030.0,-0.4087054416924369,0.19626187013073854
475,11105,3.0,210000,1782.0,-2.039520205025138,2.4976098312852164
476,4665,3.0,818000,1600.0,0.013295318821915425,2.071081800607198
477,2684,4.0,750000,1310.0,-5.288053708911239,-5.640258587690274
478,7761,3.0,839000,2535.0,-1.0300370659499825,0.5629486245493374
479,3779,3.0,599000,968.0,-3.2971185882223897,1.791180729387474
480,10224,4.0,699000,1885.0,-3.4310988506164266,5.835852834927051
481,7514,5.0,749000,3212.0,-0.5043475699915302,1.6166205996125118
482,8817,3.0,349000,1834.0,-1.0556434443035707,-1.6082510830532946
483,1378,1.0,449000,593.0,1.3034289948752102,-1.9959188823878227
484,9579,2.0,549500,1628.0,1.5798049891344599,-1.8715050320363804
485,6262,4.0,450000,2784.0,-1.0610636204202333,1.0738567773023575
486,9337,4.0,475438,2025.0,-1.9349310019591195,0.0054116301634704045
487,6657,3.0,554900,3251.0,-0.8534454588467159,-0.37735651843094276
488,6615,4.0,510000,3155.0,-1.7955873132513056,0.6404256612303385
489,11361,2.0,399900,1043.0,1.9511342722556266,2.8444287316942574
490,10705,5.0,1415000,3408.0,-0.9885532554070894,-1.735906448434541
491,11784,2.0,449000,1302.0,-2.388919902315152,0.05082681973660974
492,6155,5.0,402490,2537.0,-0.053733424880750585,-0.33659311666995184
493,7627,3.0,795000,2580.0,-2.7180585236897357,-0.39006809589503555
494,3650,2.0,449888,1150.0,-3.6619186667289614,-3.2182482681288875
495,9334,4.0,485636,2025.0,2.9479507715842472,-0.6524145606492076
496,10134,4.0,658990,2824.0,-5.866885161475678,-1.7510843878068398
497,5708,4.0,324900,2150.0,-1.0541010162670628,-1.9392086445343275
498,6386,4.0,459000,2285.0,-1.6125975031898383,7.20419209720753
499,319,4.0,747000,3221.0,4.414450986537899,-1.4601717522040791
500,1629,3.0,504500,1600.0,0.2425971512813846,-2.960567617005934
501,5498,3.0,255000,1798.0,-0.995350247536162,2.822322882215496
502,8613,4.0,279000,1558.0,-1.9748595483073672,2.4329483028699146
503,8853,3.0,302000,1100.0,-1.8013906896795384,-3.211635161728646
504,9895,3.0,629000,3318.0,-1.5503596235569392,-3.36448254832691
505,3246,5.0,1729000,5312.0,6.653731599383009,0.0625293273344183
506,10109,4.0,645000,1908.0,-0.14572566188943936,1.0883378367474674
507,1943,4.0,569999,1472.0,-0.8283531752010234,30.95535011915524
508,5075,3.0,1099000,3482.0,-2.638789936865722,15.270585339425443
509,6084,4.0,369988,1683.0,-3.501777188172232,-0.792758280926871
510,10389,4.0,745000,2095.0,-0.0692823704497425,-0.08685701800944007
511,903,1.0,270000,706.0,-1.445462543519527,3.1928862003493306
512,10788,6.0,1399900,3352.0,2.824203187353661,0.4858533297168078
513,10440,4.0,799000,3375.0,-2.1854475949765355,-1.7018672058204638
514,7050,4.0,625000,3094.0,-0.5171284378283225,-3.8164001070782203
515,5625,4.0,305000,1707.0,-3.0030903569253997,-1.6851260833723585
516,8059,5.0,999000,3816.0,-0.7992580651961977,-2.1993639196026833
517,1640,2.0,475000,944.0,-3.6787296031449954,1.2714238154757591
518,7351,3.0,749000,2611.0,-3.682108274131589,-3.0596770039283494
519,59,3.0,219000,1584.0,-12.319886358290374,2.7502900284520893
520,6183,3.0,403000,1732.0,-2.4268873037102985,-0.04414069222727687
521,4966,3.0,1195000,3763.0,-0.9114096208094122,-0.6439109138759798
522,9251,3.0,429900,1494.0,-0.116973790741515,-2.2534244602919262
523,520,3.0,1495000,1467.0,-9.019556608077094,0.02682462250722395
524,9061,2.0,350000,1239.0,2.6076249196908954,3.189918735193257
525,3523,2.0,249000,1100.0,-1.1155422014914405,6.634487329418792
526,4710,3.0,849000,1986.0,11.064096895111838,-0.8259437010904912
527,9420,3.0,498990,2016.0,-3.125515791657115,-0.13468459782035816
528,3624,3.0,444900,1347.0,-2.636184458379581,-3.1834142654260944
529,3973,,699800,1672.0,-1.3033136794905025,-3.4608978797491
530,4700,4.0,899999,2331.0,0.7976054184813797,-1.2545436002876107
531,3333,5.0,1789000,3540.0,0.4922520016617694,0.5533436058754904
532,7202,5.0,669999,3031.0,0.09384560448216012,-1.4111701827823377
533,11528,3.0,445000,1053.0,-0.4769807464300463,2.084064585575625
534,4744,4.0,949000,2660.0,-0.6936827231396852,-5.586530915145519
535,9056,4.0,360000,2176.0,-4.001781980465322,7.497811209419962
536,293,3.0,550000,2040.0,-0.21444432997812568,1.2673164211707393
537,3368,5.0,1990000,4456.0,-2.74821960155411,-9.030085996183507
538,2928,4.0,985000,2370.0,-1.4057010288920888,0.1658852939649731
539,5056,5.0,1394000,3077.0,2.2950618533793703,1.6078974609641659
540,237,3.0,349000,2380.0,-6.008472400175806,1.2729800144632615
541,8976,3.0,400000,1653.0,-0.6834476584044806,0.5861370571345955
542,2622,4.0,750000,1660.0,-0.8010656766525249,3.2573493256650856
543,3819,4.0,558800,1572.0,-0.34628463483018074,-2.6476981786832834
544,8309,3.0,230000,1452.0,4.64858677775129,4.597235254545572
545,1117,2.0,335000,672.0,1.126647680362499,2.9522533059545193
546,7487,3.0,795000,1994.0,-3.8614330058683954,-2.5204464666915616
547,245,3.0,439000,,-0.20216776309918444,-0.42534459950261894
548,6112,3.0,399800,2026.0,-1.4915485077457942,1.1700788146377235
549,7794,4.0,799000,2155.0,-0.11647514763670164,1.1080552305069862
550,1290,3.0,375000,2260.0,-4.8232814913745505,-1.4443136684241518
551,11430,3.0,349900,1512.0,0.6002489351275002,0.638565287197403
552,10465,4.0,850000,3174.0,-2.206179233190351,0.6410836431017812
553,10883,5.0,1125000,3622.0,-2.338156469333029,1.2198580478203729
554,10089,4.0,699000,2995.0,-3.037739478300655,-0.766497033787799
555,188,4.0,317000,2065.0,3.206572067235017,3.8536331661801912
556,4301,3.0,749900,1861.0,-0.21341057470599667,-0.44286887277573617
557,5487,,229000,1728.0,4.356219494169711,2.8768650030811593
558,2433,2.0,735000,1073.0,-3.3344894910549816,-7.304607984527852
559,9310,3.0,450000,945.0,0.3252809520337159,1.9495149109993424
560,9199,4.0,449000,2124.0,-2.861163394408093,-1.3727908351380225
561,220,5.0,359900,2527.0,-2.386166391157326,7.406667635157193
562,7399,4.0,725000,3333.0,-1.0078462025758925,1.8654423300675869
563,9956,4.0,619900,3157.0,-1.3249209223531042,1.356874749474956
564,2168,5.0,599999,2204.0,-2.655031799792663,-0.5297262684541038
565,9554,4.0,524900,,-2.625445773205093,-4.813240994313187
566,1577,2.0,480000,864.0,-2.351298307797903,-0.7031832163653583
567,7044,4.0,635000,3400.0,-1.3011736598264882,-0.962594429897667
568,6576,4.0,534999,1689.0,1.043664213877696,-0.9713221170814195
569,7468,4.0,720000,2777.0,-1.0468781039182145,-0.4946071698098001
570,982,6.0,325000,2925.0,-0.5537236539529979,-1.3826805277130365
571,7892,3.0,925000,2317.0,-0.058795509111233546,6.307701815830901
572,5021,2.0,995000,1130.0,-0.9697025947926495,-1.5113278615570152
573,686,2.0,210000,720.0,-2.2103617397628548,2.3270647191044995
574,3288,4.0,1499500,2175.0,-1.2870642021973846,-5.594448950815874
575,462,4.0,1400000,3101.0,-1.1081366433346662,-0.6590428613102408
576,11198,3.0,289000,1576.0,0.04415387918065519,-0.25076852311930736
577,4515,4.0,759900,2246.0,1.2807049895901192,3.05868325597223
578,7552,2.0,745000,2127.0,-2.2614862406812004,-2.467081270254074
579,4395,3.0,795000,1700.0,-3.0788924629226635,0.22299853936628344
580,7655,3.0,749999,2940.0,-6.980941717383284,-1.402002737490057
581,10947,5.0,1789900,4821.0,-0.532368744362036,0.7349019644235748
582,5173,4.0,1950000,3785.0,-1.4248796308652925,-0.2524015751432169
583,5247,7.0,1875000,6241.0,-1.3173567490460742,0.28402483494026065
584,9065,4.0,373500,1644.0,-0.4028930168771542,-1.9496297294859257
585,889,2.0,260500,750.0,-0.8217329276642702,0.08743262443923579
586,7329,,750000,3773.0,-0.06738399333085016,-1.1787594529470056
587,472,1.0,1194000,499.0,1.3070723032194065,-1.7559998525582872
588,3311,4.0,1579000,3158.0,-0.5387126430952868,-1.2738967149826284
589,8877,3.0,305000,943.0,-1.4200156503344885,-2.3907920183748224
590,9214,5.0,399000,1858.0,-1.421962885533837,2.4092114597188816
591,658,3.0,204900,943.0,-2.7287343885284145,7.050158344540728
592,2892,3.0,799000,1687.0,8.197824170127223,-2.3724653048386335
593,10562,5.0,838000,3098.0,-6.150997008382485,-5.8269998268427745
594,4023,4.0,660000,1221.0,-0.8091061494697224,1.6554866203005365
595,5702,4.0,279900,1257.0,-2.170076847245797,-1.7731573938098577
596,3840,4.0,600000,1871.0,66.0106735609451,0.005872196587835332
597,69,3.0,249000,1426.0,-0.7407892634524738,5.605167336213075
598,2398,4.0,739000,1400.0,-0.8286176587433003,3.0769366868506993
599,5383,3.0,239500,1318.0,-0.987090102140608,0.741437937072283
600,6766,5.0,579900,2985.0,-1.1308149493120658,0.2731507132863553
601,11147,1.0,249000,638.0,4.04936051049153,3.5481870222090586
602,6875,5.0,574900,3650.0,-0.8345864029684605,6.122149119961411
603,9388,4.0,445000,2331.0,-0.40425235735820386,0.8711529432854439
604,2926,5.0,999000,2200.0,-3.555141347979642,3.3255183855563843
605,5227,3.0,1749000,4588.0,-3.3325588580319554,4.4229365206419615
606,2574,3.0,799000,1705.0,-1.407015120433605,5.072124691144387
607,1624,3.0,499900,1816.0,1.7482166379669724,0.5450443316718487
608,6288,4.0,395432,2952.0,-1.3893922181402072,2.50274274248826
609,11394,2.0,364900,914.0,-0.6742581937920591,1.9131904008951488
610,2952,4.0,925000,1578.0,-0.0882208427942982,-7.207018475371877
611,3314,,1547888,3401.0,-0.8935594156963472,-4.685041529098514
612,10606,3.0,899900,2863.0,-3.1688149811493984,-0.19304875723135234
613,8503,4.0,269000,1806.0,55.31887718007157,-0.2608739871161077
614,2034,3.0,570000,1776.0,-4.036150444086056,-3.086338598398729
615,751,3.0,278500,1473.0,-0.6150679628767891,-1.2836156339634468
616,5191,4.0,1525000,2243.0,-3.356707356021795,-1.6642385690555792
617,920,3.0,269900,1304.0,-1.191660851174712,0.6256050173814613
618,2335,2.0,650000,1035.0,-4.226898179722977,-3.37200976057642
619,3866,3.0,605000,1273.0,-1.2354123183693744,-0.20631664468547856
620,8046,4.0,899900,3521.0,-1.7490209294604904,0.7898885495743001
621,4992,3.0,999999,2034.0,0.12574908437651688,-2.209484029514738
622,11238,2.0,296000,2276.0,0.799195996076236,3.0942158872904812
623,4713,4.0,885000,2016.0,0.27896324981649495,0.966620487862824
624,1703,2.0,535000,1280.0,0.2305350556068093,-3.0516944570932454
625,1883,4.0,579000,1262.0,1.041024950564742,8.325529817446942
626,3002,5.0,949800,2992.0,2.8256029979230646,2.657531152369069
627,11648,3.0,470000,756.0,-3.178513069278174,-0.24248643455927832
628,9999,2.0,599800,1893.0,-0.3181832716306243,0.41866462532669957
629,2559,3.0,779900,1620.0,-1.8136169209887574,4.89562135543694
630,9994,5.0,645000,3288.0,-1.327855475214391,-1.4242011123017895
631,6455,4.0,494500,3695.0,-0.9464435401764526,1.3606560797424891
632,7770,4.0,815000,3413.0,-2.756967669859455,5.376349001168846
633,4332,5.0,725000,1838.0,-1.280336375472074,-3.4718618002344126
634,9672,3.0,599900,2006.0,-0.4032569301118781,-4.42274052078047
635,9992,4.0,636880,2661.0,-2.241398324885251,2.362432405275289
636,3638,3.0,449900,1387.0,-5.749360937113494,-2.1256454806195455
637,3135,5.0,1150000,3440.0,-2.4141894364145995,1.2574901095230167
638,6757,5.0,565000,2915.0,-2.4216460686108183,0.6882914610364494
639,10876,5.0,1079000,3449.0,-2.3610583094027224,-4.396401354539986
640,9490,3.0,525000,1658.0,0.9536083555801064,1.4042504606906105
641,1314,2.0,439000,838.0,1.4521003075361987,26.291006984915526
642,7848,3.0,899000,2974.0,3.8191494204456475,-3.7595969854814926
643,10268,,699900,3200.0,-1.2504972928401301,0.5219319650052124
644,4930,6.0,998000,3500.0,-1.1016962911146508,-0.006788402134515606
645,8383,3.0,229900,1348.0,-2.7704864492178842,0.9602212381041749
646,400,3.0,995000,1052.0,-8.466318705814892,-3.549334979893707
647,3855,4.0,645000,1671.0,-0.5297542177563774,0.5754940538918444
648,4432,4.0,775000,1590.0,-4.394840352980909,-2.260912898995651
649,2364,4.0,699000,2291.0,0.149431490497419,1.2656612859403336
650,2340,4.0,699000,1705.0,-0.6628196605429921,3.09405813195432
651,11730,2.0,479000,1096.0,0.691493016271407,-0.35494213348211145
652,10542,5.0,849900,2924.0,1.0842379282565389,3.8675677660595555
653,8861,3.0,310000,1620.0,-0.7326690597469836,-0.1919270916609186
654,2194,4.0,628000,2192.0,-0.30852065607722623,1.964722079284595
655,3151,4.0,1070000,3342.0,0.4401773159768154,0.7560670212144673
656,5105,4.0,1299000,4150.0,-4.027997478026226,3.812646059184657
657,4386,3.0,775000,2038.0,0.26847345985378185,2.5970512026631876
658,9968,4.0,649000,2626.0,-1.6263896692543747,-2.343009451550142
659,2198,3.0,638888,2438.0,-0.013162366368292155,-4.108325836491845
660,9699,4.0,579000,1982.0,-6.226687253148468,-5.390123387138356
661,117,3.0,269900,1473.0,-2.3368203180390945,-0.03127105844112754
662,6425,4.0,499000,1739.0,-1.8486267759781332,0.3832798085846934
663,8550,4.0,265000,2262.0,-1.445357275794223,-4.153156657537895
664,10423,4.0,764000,2152.0,1.8768691162230948,-0.9717340322384053
665,261,5.0,450000,3538.0,-5.880187293876,-2.302432528323817
666,8475,2.0,199999,1050.0,-3.3767529879367437,-5.21701083629639
667,6802,4.0,550000,3000.0,-3.7163769415213617,-3.1212437685540877
668,2621,3.0,795000,1206.0,-1.6315955975633225,-1.239090159757986
669,10135,4.0,698990,3301.0,-0.19553700748867187,-2.96418770642877
670,1719,3.0,529800,1364.0,0.6434941300117741,5.983161090580753
671,7353,5.0,749900,3983.0,-0.5382562040948675,-0.8123742925024712
672,313,5.0,719000,5085.0,-4.9502207286214635,2.529235273568887
673,8723,4.0,319000,1395.0,1.285072228674831,0.22094894185598357
674,922,3.0,270000,1620.0,0.0926958773359764,-1.5990169441559312
675,7320,5.0,714500,3598.0,-3.7453973150188506,-4.7070234788383765
676,11060,4.0,1925000,2050.0,-4.001552443251766,6.046657035756773
677,5382,3.0,247000,1440.0,-0.9434288428949529,3.789370340466205
678,961,2.0,335000,1499.0,-0.45953554718056877,0.04366714247190557
679,3395,3.0,1595000,2158.0,-1.8487095714351922,-8.90256077979867
680,7925,5.0,999000,3781.0,-0.6110388330447835,-0.03255034287775371
681,11157,3.0,210000,1458.0,-0.09724444239470986,11.296836930876381
682,9667,4.0,549999,1745.0,-0.8984821364284454,1.359814364541705
683,2383,3.0,750000,1803.0,0.8958282821546811,-0.7077564828798335
684,6716,4.0,570000,2080.0,0.014749491961193961,-3.398833931850711
685,7099,6.0,650000,3512.0,-4.391523423162326,-1.2353247150849513
686,9217,3.0,395000,1240.0,-2.8850814271235707,0.1240158556191969
